Time(s),score
25.56551504135132,0.4499876096945465
56.19690799713135,0.5818062188198667
92.05015707015991,0.5818062188198667
121.26166081428528,0.5818062188198667
155.31816291809082,0.5818062188198667
186.53302907943726,0.5818062188198667
208.34082889556885,0.5818062188198667
239.7108018398285,0.5818062188198667
266.96039605140686,0.5818062188198667
296.1573989391327,0.5818062188198667
328.41342306137085,0.5818062188198667
363.01600790023804,0.5818062188198667
395.2192487716675,0.5818062188198667
439.6117470264435,0.5818062188198667
474.857773065567,0.5818062188198667
511.8512179851532,0.5818062188198667
536.3567008972168,0.5818062188198667
570.7998609542847,0.5818062188198667
605.0101938247681,0.5818062188198667
627.8576009273529,0.5818062188198667
659.389830827713,0.5818062188198667
690.0436851978302,0.5818062188198667
718.6799411773682,0.5818062188198667
741.0900270938873,0.5818062188198667
777.0855460166931,0.5818062188198667
810.5666689872742,0.5818062188198667
843.2149481773376,0.5818062188198667
872.08198595047,0.5818062188198667
903.7070960998535,0.5818062188198667
928.3129668235779,0.5818062188198667
954.7227110862732,0.5818062188198667
986.4223020076752,0.5818062188198667
1008.8481941223145,0.5818062188198667
1034.1828768253326,0.5818062188198667
1064.4804549217224,0.5818062188198667
1102.1703522205353,0.5818062188198667
1133.0732221603394,0.5818062188198667
1170.3026061058044,0.5818062188198667
1207.8038787841797,0.5818062188198667
1243.9662718772888,0.5818062188198667
1268.8199560642242,0.5818062188198667
1295.357472896576,0.5818062188198667
1320.1249101161957,0.5818062188198667
1353.4673631191254,0.5818062188198667
1392.334114074707,0.5818062188198667
1424.6919858455658,0.5818062188198667
1454.472294807434,0.5818062188198667
1490.5439898967743,0.5818062188198667
1515.014415025711,0.5818062188198667
1552.616807937622,0.5818062188198667
1582.8501281738281,0.5818062188198667
1615.1461939811707,0.5818062188198667
1644.895175933838,0.5818062188198667
1677.368539094925,0.5818062188198667
1711.5688288211823,0.5818062188198667
1741.297329902649,0.5818062188198667
1783.9675059318542,0.5818062188198667
1819.621866941452,0.5818062188198667
1860.39342212677,0.5818062188198667
1894.1725969314575,0.5818062188198667
