score,Time(s)
0.32683231532239515,664.5426008701324
0.32683231532239515,672.3673257827759
0.32683231532239515,678.9194390773773
0.32683231532239515,686.536866903305
0.32683231532239515,696.6995048522949
0.32683231532239515,704.9741628170013
0.32683231532239515,714.0587568283081
0.32683231532239515,722.2068557739258
0.32683231532239515,733.2633950710297
0.32683231532239515,743.8727879524231
0.32683231532239515,750.2489259243011
0.32683231532239515,757.6297137737274
0.32683231532239515,768.519505739212
0.32683231532239515,777.866201877594
0.32683231532239515,790.4498138427734
0.32683231532239515,800.3665828704834
0.32683231532239515,808.0422310829163
0.32683231532239515,817.7450497150421
0.32683231532239515,829.7890648841858
0.32683231532239515,837.5531508922577
0.32683231532239515,846.2976679801941
0.32683231532239515,859.0709218978882
0.32683231532239515,869.1451368331909
0.32683231532239515,881.1103658676147
0.32683231532239515,894.332151889801
0.32683231532239515,908.2532968521118
0.32683231532239515,920.2012369632721
0.32683231532239515,929.2988557815552
0.32683231532239515,939.4867000579834
0.32683231532239515,957.9914028644562
0.32683231532239515,975.6998519897461
0.32683231532239515,992.523983001709
0.32683231532239515,1030.1602318286896
0.32683231532239515,1039.6291198730469
0.32683231532239515,1046.3774530887604
0.32683231532239515,1053.7634019851685
0.32683231532239515,1062.2776608467102
0.32683231532239515,1070.426796913147
0.32683231532239515,1080.4903900623322
0.32730664185270336,1089.0592319965363
0.32730664185270336,1097.0701937675476
0.32730664185270336,1102.1770460605621
0.32730664185270336,1112.102933883667
0.32730664185270336,1119.8957359790802
0.32730664185270336,1127.2011678218842
0.33100057895188717,1135.4804258346558
0.33100057895188717,1141.391704082489
0.33100057895188717,1150.1732919216156
0.33100057895188717,1155.667680978775
0.33100057895188717,1163.2113018035889
0.33100057895188717,1169.049427986145
0.33100057895188717,1177.6315948963165
0.33100057895188717,1185.7550067901611
0.33100057895188717,1191.865807056427
0.33100057895188717,1200.4053769111633
0.33100057895188717,1209.6747179031372
0.33100057895188717,1215.0543060302734
0.33100057895188717,1224.4030420780182
0.33100057895188717,1231.616044998169
0.33100057895188717,1241.727294921875
0.33100057895188717,1248.818916797638
0.33100057895188717,1259.4176239967346
0.33100057895188717,1268.5163350105286
0.33100057895188717,1274.12704205513
0.33100057895188717,1284.111743927002
0.33100057895188717,1294.3412170410156
0.33100057895188717,1302.8123059272766
0.33100057895188717,1310.876569032669
0.33100057895188717,1320.8707029819489
0.33100057895188717,1330.1888999938965
0.33100057895188717,1338.0031900405884
0.33100057895188717,1347.810317993164
0.33100057895188717,1358.2136597633362
0.33100057895188717,1369.6420290470123
0.33100057895188717,1382.0155568122864
0.33100057895188717,1390.2951548099518
0.33100057895188717,1400.4746260643005
0.33100057895188717,1411.2044878005981
0.33100057895188717,1425.0607769489288
0.33100057895188717,1440.723487854004
0.33100057895188717,1455.1270871162415
0.33100057895188717,1491.9423558712006
0.33100057895188717,1501.7749409675598
0.3396210561918542,1514.4853088855743
0.355983018197834,1526.587973833084
0.355983018197834,1537.9741690158844
0.355983018197834,1550.7888519763947
0.355983018197834,1559.7824020385742
0.355983018197834,1567.50204372406
0.355983018197834,1576.1354389190674
0.355983018197834,1583.8832688331604
0.355983018197834,1592.5373148918152
0.355983018197834,1603.9704229831696
0.355983018197834,1614.7647469043732
0.355983018197834,1622.8049557209015
0.355983018197834,1635.903802871704
0.355983018197834,1644.3508338928223
0.355983018197834,1662.4612839221954
0.355983018197834,1677.6100318431854
0.355983018197834,1690.4831900596619
0.355983018197834,1708.320604801178
0.355983018197834,1721.5710048675537
0.355983018197834,1748.162910938263
0.355983018197834,1760.5752539634705
0.355983018197834,1776.7244288921356
0.355983018197834,1795.4933009147644
0.355983018197834,1814.5717151165009
0.355983018197834,1834.3006279468536
0.355983018197834,1850.805824995041
0.355983018197834,1870.3100390434265
0.355983018197834,1884.3588588237762
0.355983018197834,1927.5116589069366
0.355983018197834,1967.8426539897919
0.3568898373146559,2004.403970003128
0.3568898373146559,2048.828983068466
0.3568898373146559,2079.210735797882
0.3568898373146559,2120.8041961193085
0.3568898373146559,2161.8928320407867
