score,Time(s)
0.265733058372829,1.7359719276428223
0.265733058372829,4.531420946121216
0.34360562981786547,6.380446910858154
0.34360562981786547,8.140347003936768
0.34360562981786547,9.957890748977661
0.34360562981786547,11.872030019760132
0.34360562981786547,13.521379947662354
0.34360562981786547,15.431328773498535
0.34360562981786547,17.376415014266968
0.34360562981786547,19.681001901626587
0.34360562981786547,21.870139837265015
0.34360562981786547,23.701974868774414
0.34360562981786547,27.2911057472229
0.34360562981786547,29.05519986152649
0.34360562981786547,30.903445720672607
0.34360562981786547,32.52685880661011
0.34360562981786547,34.50654602050781
0.34360562981786547,37.44007682800293
0.34360562981786547,39.42895698547363
0.34360562981786547,41.7713680267334
0.34360562981786547,43.46599888801575
0.34360562981786547,45.05465292930603
0.34360562981786547,46.80980587005615
0.34360562981786547,49.158868074417114
0.34360562981786547,51.02189087867737
0.3530267172038188,52.87300682067871
0.3530267172038188,54.71615695953369
0.3530267172038188,56.57652473449707
0.3530267172038188,58.638866901397705
0.3530267172038188,60.415690660476685
0.3530267172038188,62.41572284698486
0.3530267172038188,64.20253276824951
0.3530267172038188,65.81488800048828
0.3530267172038188,67.46811985969543
0.3530267172038188,69.39371871948242
0.3530267172038188,71.61663484573364
0.3530267172038188,73.53076887130737
0.3530267172038188,75.92787265777588
0.3530267172038188,77.82295775413513
0.3530267172038188,79.82667779922485
0.3530267172038188,81.76418375968933
0.3530267172038188,83.56484985351562
0.3530267172038188,85.38180208206177
0.3530267172038188,87.44443392753601
0.3530267172038188,89.17724990844727
0.3530267172038188,90.67925786972046
0.3530267172038188,92.50888681411743
0.3530267172038188,94.86180686950684
0.3530267172038188,96.72091889381409
0.3530267172038188,98.33842992782593
0.3530267172038188,100.27558779716492
0.3530267172038188,101.93994188308716
0.3530267172038188,104.1032657623291
0.3530267172038188,105.70227384567261
0.3530267172038188,107.56493282318115
0.3530267172038188,108.978355884552
0.3530267172038188,110.44121503829956
0.3530267172038188,112.12186098098755
0.3530267172038188,113.69904375076294
0.3530267172038188,115.25646185874939
0.3530267172038188,116.77313899993896
0.3530267172038188,118.68259692192078
0.3530267172038188,120.36237788200378
0.3530267172038188,122.03214693069458
0.3530267172038188,123.74170088768005
0.3530267172038188,125.29628396034241
0.3530267172038188,127.01564288139343
