0.07178461101729604	0.05306020023059016	0.06860660899722978	0.7401621315912514	0.06638644816363255
0.028577728065243144	0.8283600602550792	0.02703555733046978	0.09618504194842967	0.01984161240077815
0.0470545198898246	0.33673198150506806	0.023594376827452565	0.3821055484763138	0.21051357330134107
0.2558167412167213	0.007715879442932935	0.2584649662681846	0.08755315384834864	0.39044925922381246
0.01497464619343605	0.4761557520023743	0.07012419531412267	0.22161162481502755	0.21713378167503927
0.022607156062905007	0.6526393233420928	0.018629082254451673	0.1982041248259102	0.10792031351464026
0.05957498975743154	0.1981462087537904	0.011760157232384626	0.60488999452999	0.12562864972640345
0.0624154294688144	0.3368852806320169	0.03860633920465088	0.017317661163844204	0.5447752895306734
0.22607566778539817	0.39438470202329934	0.14344242131322782	0.18037425867709916	0.05572295020097554
0.12511904186362466	0.4100418411293268	0.16919595946968813	0.27601703743893224	0.019626120098428148
0.10660379989176363	0.2882528716192853	0.3869379128031892	0.18869484659504415	0.0295105690907176
0.10449455841592277	0.06815490052358365	0.2657760908301368	0.2811321912310855	0.2804422589992713
0.041977968945642624	0.06197976352213065	0.30505328308023083	0.5854116803246385	0.005577304127357484
0.12369267993113048	0.1299379410533008	0.16586421648552735	0.31216766864099915	0.26833749388904216
0.012487387090696358	0.400069705448769	0.15030909413533525	0.02279707913339578	0.4143367341918036
0.06052065250809572	0.5190051502830089	0.03534790608723277	0.28236921967338896	0.10275707144827376
0.23029899226373782	0.2632093346924061	0.0737191994442609	0.018124516483839805	0.4146479571157554
0.4106362993137532	0.3971916986662784	0.1537113902283856	0.02053197263336053	0.01792863915822231
0.011211625445068306	0.006849534386427298	0.04157831182100935	0.8091061498016753	0.13125437854581973
0.11717210635318345	0.026393221050811277	0.008582810112262777	0.07813525174430089	0.7697166107394416
0.17641809157920685	0.021601448630795553	0.3843262717600159	0.301568300955834	0.11608588707414759
0.1181711204156983	0.09655527588357052	0.007748642324166854	0.021291401082144102	0.7562335602944202
0.022662251941384517	0.029996714197551736	0.011862590771562842	0.20542879292175378	0.7300496501677471
0.006304756346881585	0.8873612093916978	0.06389982788561699	0.0040104123680682335	0.038423794007735386
0.015877026147513382	0.03258664770677475	0.41552151893421174	0.5054546792125614	0.03056012799893883
0.018884481745802418	0.03337743204623235	0.4184241895352658	0.34768119326049507	0.18163270341220436
0.44098814777223605	0.02759693852659398	0.047607999471113396	0.42915357944744065	0.054653334782615984
0.16902171344232594	0.27276721416046146	0.2853731857519673	0.11082647958986182	0.16201140705538353
0.011200783642235741	0.23467180875689542	0.23293610252036515	0.22631972068076095	0.2948715843997427
0.27470071864206613	0.3535379837045669	0.027546105957776804	0.2724392369579462	0.07177595473764395
0.6877505751610947	0.038973373728611684	0.09485395681605552	0.11220819976239145	0.06621389453184656
0.396752603531495	0.03335218174456832	0.18474504617119816	0.20805408904207703	0.17709607951066159
0.008054482893620466	0.9672806659331473	0.008269207832458967	0.0031187139603553802	0.013276929380418004
0.2864152087309771	0.05271931191573505	0.5577218091755811	0.05724305377548216	0.04590061640222445
0.01580824489035659	0.4680927055366923	0.1536726302872166	0.3436288679354287	0.018797551350305853
