score,Time(s)
0.30542162070720624,1.6621298789978027
0.30542162070720624,3.7299022674560547
0.30542162070720624,5.194958209991455
0.30542162070720624,6.6959240436553955
0.31751721339565886,8.385534048080444
0.32044475856422167,10.118266105651855
0.32044475856422167,11.803667068481445
0.3627290870269317,13.531371116638184
0.3627290870269317,15.670945167541504
0.3627290870269317,17.674015998840332
0.3627290870269317,19.356770038604736
0.3627290870269317,20.9879310131073
0.3627290870269317,22.885995149612427
0.3627290870269317,24.667099952697754
0.3627290870269317,26.44175910949707
0.3627290870269317,28.175409078598022
0.3627290870269317,30.13502311706543
0.3627290870269317,32.12311506271362
0.3627290870269317,33.711087226867676
0.3627290870269317,35.85894298553467
0.3627290870269317,37.66672205924988
0.3627290870269317,39.61273503303528
0.3627290870269317,41.13720512390137
0.3627290870269317,42.70727515220642
0.3627290870269317,44.09587526321411
0.3627290870269317,46.01343894004822
0.3627290870269317,47.84311509132385
0.3627290870269317,49.41928505897522
0.36467304868115014,51.22316908836365
0.36467304868115014,52.94672107696533
0.36467304868115014,55.084920167922974
0.36467304868115014,57.10000419616699
0.36467304868115014,58.923993825912476
0.36467304868115014,60.97527003288269
0.36467304868115014,62.78332185745239
0.36467304868115014,64.54723906517029
0.36467304868115014,66.89605402946472
0.36467304868115014,69.0749900341034
0.36467304868115014,70.68290114402771
0.4024913686846855,72.47784495353699
0.4024913686846855,74.59002923965454
0.4024913686846855,76.5600471496582
0.4024913686846855,77.87854599952698
0.4024913686846855,79.72269797325134
0.4024913686846855,81.60239505767822
0.4024913686846855,83.72492599487305
0.4024913686846855,86.23730421066284
0.4024913686846855,87.82512903213501
0.4024913686846855,89.89583492279053
0.4024913686846855,91.59629702568054
0.4024913686846855,93.63560104370117
0.4024913686846855,95.38104104995728
0.4024913686846855,97.03857421875
0.4024913686846855,98.74974393844604
0.4024913686846855,100.35083508491516
0.4024913686846855,102.31104326248169
0.4024913686846855,104.26762199401855
0.4024913686846855,106.18016910552979
0.4024913686846855,108.06383800506592
0.4024913686846855,110.00143599510193
0.4024913686846855,112.42821192741394
0.4024913686846855,114.90353417396545
0.4024913686846855,117.281259059906
0.4024913686846855,119.50605297088623
0.4024913686846855,122.19889116287231
0.4024913686846855,124.56428217887878
0.4024913686846855,126.23672413825989
0.4024913686846855,128.3541910648346
0.4024913686846855,130.05975818634033
0.4024913686846855,131.9927408695221
0.4024913686846855,134.0853090286255
0.4024913686846855,136.06926703453064
0.4024913686846855,137.84638500213623
0.4024913686846855,139.24666500091553
0.4024913686846855,140.8784258365631
0.4024913686846855,143.1807942390442
0.4024913686846855,145.2738060951233
0.4024913686846855,147.34342193603516
0.4024913686846855,148.77339911460876
0.4024913686846855,150.83604621887207
0.4024913686846855,152.63180017471313
0.4024913686846855,154.9701111316681
0.4024913686846855,157.6556990146637
0.4024913686846855,160.6111171245575
0.4024913686846855,163.38073301315308
0.4024913686846855,166.2892460823059
0.4024913686846855,168.77845311164856
0.4024913686846855,171.74701404571533
0.4024913686846855,174.1229100227356
0.4024913686846855,176.96661520004272
0.4024913686846855,178.91412901878357
0.4024913686846855,181.47148609161377
0.4024913686846855,183.5350799560547
0.4024913686846855,185.6314890384674
0.4024913686846855,188.22504091262817
0.4024913686846855,190.922945022583
0.4024913686846855,193.30425095558167
0.4024913686846855,195.6398332118988
0.4024913686846855,198.48994421958923
0.4024913686846855,200.80782389640808
0.4024913686846855,203.02348613739014
0.4024913686846855,205.15456700325012
0.4024913686846855,207.50428295135498
0.4024913686846855,210.17788124084473
0.4024913686846855,212.8704011440277
0.4024913686846855,215.67758917808533
0.4024913686846855,218.16081523895264
0.4024913686846855,220.44918513298035
0.4024913686846855,226.22130703926086
0.4024913686846855,231.66978907585144
0.4024913686846855,236.86774897575378
0.4024913686846855,242.4949939250946
0.4024913686846855,246.99138402938843
0.4024913686846855,252.0001962184906
0.4024913686846855,257.3535029888153
0.4024913686846855,262.65312600135803
0.4024913686846855,268.0906822681427
0.4024913686846855,281.2518050670624
